"scientificNameID","acceptedNameUsageID","scientificName","acceptedNameUsage","class","order","family","genus","taxonomicStatus","AphiaID"
"urn:lsid:marinespecies.org:taxname:234772","urn:lsid:marinespecies.org:taxname:234772","Trematomus hansoni","Trematomus hansoni","Actinopteri","Perciformes","Nototheniidae","Trematomus","accepted",234772
"urn:lsid:marinespecies.org:taxname:234773","urn:lsid:marinespecies.org:taxname:234773","Cryodraco atkinsoni","Cryodraco atkinsoni","Actinopteri","Perciformes","Channichthyidae","Cryodraco","accepted",234773
"urn:lsid:marinespecies.org:taxname:234774","urn:lsid:marinespecies.org:taxname:234774","Helcogrammoides antarcticus","Helcogrammoides antarcticus","Actinopteri","Blenniiformes","Tripterygiidae","Helcogrammoides","accepted",234774
"urn:lsid:marinespecies.org:taxname:234775","urn:lsid:marinespecies.org:taxname:234775","Harpagifer spinosus","Harpagifer spinosus","Actinopteri","Perciformes","Harpagiferidae","Harpagifer","accepted",234775
"urn:lsid:marinespecies.org:taxname:234776","urn:lsid:marinespecies.org:taxname:234776","Lycenchelys bellingshauseni","Lycenchelys bellingshauseni","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","accepted",234776
"urn:lsid:marinespecies.org:taxname:234777","urn:lsid:marinespecies.org:taxname:234777","Prionodraco evansii","Prionodraco evansii","Actinopteri","Perciformes","Bathydraconidae","Prionodraco","accepted",234777
"urn:lsid:marinespecies.org:taxname:234778","urn:lsid:marinespecies.org:taxname:234778","Paraliparis somovi","Paraliparis somovi","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234778
"urn:lsid:marinespecies.org:taxname:234779","urn:lsid:marinespecies.org:taxname:234779","Electrona paucirastra","Electrona paucirastra","Actinopteri","Myctophiformes","Myctophidae","Electrona","accepted",234779
"urn:lsid:marinespecies.org:taxname:234780","urn:lsid:marinespecies.org:taxname:234780","Paraliparis trilobodon","Paraliparis trilobodon","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234780
"urn:lsid:marinespecies.org:taxname:234781","urn:lsid:marinespecies.org:taxname:234781","Micromesistius australis","Micromesistius australis","Actinopteri","Gadiformes","Gadidae","Micromesistius","accepted",234781
"urn:lsid:marinespecies.org:taxname:234782","urn:lsid:marinespecies.org:taxname:234782","Paraliparis orcadensis","Paraliparis orcadensis","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234782
"urn:lsid:marinespecies.org:taxname:234783","urn:lsid:marinespecies.org:taxname:234783","Mancopsetta maculata","Mancopsetta maculata","Actinopteri","Pleuronectiformes","Achiropsettidae","Mancopsetta","accepted",234783
"urn:lsid:marinespecies.org:taxname:234785","urn:lsid:marinespecies.org:taxname:234785","Bathyraja irrasa","Bathyraja irrasa","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","accepted",234785
"urn:lsid:marinespecies.org:taxname:234786","urn:lsid:marinespecies.org:taxname:234786","Paraliparis balgueriasi","Paraliparis balgueriasi","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234786
"urn:lsid:marinespecies.org:taxname:234787","urn:lsid:marinespecies.org:taxname:234787","Careproctus steini","Careproctus steini","Actinopteri","Perciformes","Liparidae","Careproctus","accepted",234787
"urn:lsid:marinespecies.org:taxname:234788","urn:lsid:marinespecies.org:taxname:234788","Lepidonotothen squamifrons","Lepidonotothen squamifrons","Actinopteri","Perciformes","Nototheniidae","Lepidonotothen","accepted",234788
"urn:lsid:marinespecies.org:taxname:234790","urn:lsid:marinespecies.org:taxname:234790","Histiodraco velifer","Histiodraco velifer","Actinopteri","Perciformes","Artedidraconidae","Histiodraco","accepted",234790
"urn:lsid:marinespecies.org:taxname:234791","urn:lsid:marinespecies.org:taxname:234791","Electrona subaspera","Electrona subaspera","Actinopteri","Myctophiformes","Myctophidae","Electrona","accepted",234791
"urn:lsid:marinespecies.org:taxname:234792","urn:lsid:marinespecies.org:taxname:234792","Bathyraja meridionalis","Bathyraja meridionalis","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","accepted",234792
"urn:lsid:marinespecies.org:taxname:234793","urn:lsid:marinespecies.org:taxname:234793","Pogonophryne ventrimaculata","Pogonophryne ventrimaculata","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234793
"urn:lsid:marinespecies.org:taxname:234794","urn:lsid:marinespecies.org:taxname:234794","Bathydraco antarcticus","Bathydraco antarcticus","Actinopteri","Perciformes","Bathydraconidae","Bathydraco","accepted",234794
"urn:lsid:marinespecies.org:taxname:234795","urn:lsid:marinespecies.org:taxname:234795","Chionodraco hamatus","Chionodraco hamatus","Actinopteri","Perciformes","Channichthyidae","Chionodraco","accepted",234795
"urn:lsid:marinespecies.org:taxname:234796","urn:lsid:marinespecies.org:taxname:234796","Pagetopsis maculata","Pagetopsis maculata","Actinopteri","Perciformes","Channichthyidae","Pagetopsis","accepted",234796
"urn:lsid:marinespecies.org:taxname:234797","urn:lsid:marinespecies.org:taxname:234797","Champsocephalus gunnari","Champsocephalus gunnari","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","accepted",234797
"urn:lsid:marinespecies.org:taxname:234798","urn:lsid:marinespecies.org:taxname:234798","Pseudomancopsetta andriashevi","Pseudomancopsetta andriashevi","Actinopteri","Pleuronectiformes","Achiropsettidae","Pseudomancopsetta","accepted",234798
"urn:lsid:marinespecies.org:taxname:234799","urn:lsid:marinespecies.org:taxname:234799","Racovitzia glacialis","Racovitzia glacialis","Actinopteri","Perciformes","Bathydraconidae","Racovitzia","accepted",234799
"urn:lsid:marinespecies.org:taxname:234800","urn:lsid:marinespecies.org:taxname:234800","Gymnodraco acuticeps","Gymnodraco acuticeps","Actinopteri","Perciformes","Bathydraconidae","Gymnodraco","accepted",234800
"urn:lsid:marinespecies.org:taxname:234801","urn:lsid:marinespecies.org:taxname:234801","Pagothenia borchgrevinki","Pagothenia borchgrevinki","Actinopteri","Perciformes","Nototheniidae","Pagothenia","accepted",234801
"urn:lsid:marinespecies.org:taxname:234802","urn:lsid:marinespecies.org:taxname:234802","Trematomus bernacchii","Trematomus bernacchii","Actinopteri","Perciformes","Nototheniidae","Trematomus","accepted",234802
"urn:lsid:marinespecies.org:taxname:234803","urn:lsid:marinespecies.org:taxname:234803","Channichthys panticapaei","Channichthys panticapaei","Actinopteri","Perciformes","Channichthyidae","Channichthys","accepted",234803
"urn:lsid:marinespecies.org:taxname:234804","urn:lsid:marinespecies.org:taxname:234804","Neoachiropsetta milfordi","Neoachiropsetta milfordi","Actinopteri","Pleuronectiformes","Achiropsettidae","Neoachiropsetta","accepted",234804
"urn:lsid:marinespecies.org:taxname:234805","urn:lsid:marinespecies.org:taxname:234805","Pachycara goni","Pachycara goni","Actinopteri","Perciformes","Zoarcidae","Pachycara","accepted",234805
"urn:lsid:marinespecies.org:taxname:234806","urn:lsid:marinespecies.org:taxname:234806","Paraliparis operculosus","Paraliparis operculosus","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234806
"urn:lsid:marinespecies.org:taxname:234807","urn:lsid:marinespecies.org:taxname:234807","Lycenchelys nigripalatum","Lycenchelys nigripalatum","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","accepted",234807
"urn:lsid:marinespecies.org:taxname:234808","urn:lsid:marinespecies.org:taxname:234808","Gerlachea australis","Gerlachea australis","Actinopteri","Perciformes","Bathydraconidae","Gerlachea","accepted",234808
"urn:lsid:marinespecies.org:taxname:234810","urn:lsid:marinespecies.org:taxname:234810","Allocyttus niger","Allocyttus niger","Actinopteri","Zeiformes","Oreosomatidae","Allocyttus","accepted",234810
"urn:lsid:marinespecies.org:taxname:234811","urn:lsid:marinespecies.org:taxname:234811","Gyrinomimus andriashevi","Gyrinomimus andriashevi","Actinopteri","Beryciformes","Cetomimidae","Gyrinomimus","accepted",234811
"urn:lsid:marinespecies.org:taxname:234813","urn:lsid:marinespecies.org:taxname:234813","Bathyraja eatonii","Bathyraja eatonii","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","accepted",234813
"urn:lsid:marinespecies.org:taxname:234814","urn:lsid:marinespecies.org:taxname:234814","Pogonophryne immaculata","Pogonophryne immaculata","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234814
"urn:lsid:marinespecies.org:taxname:234815","urn:lsid:marinespecies.org:taxname:234815","Paraliparis tetrapteryx","Paraliparis tetrapteryx","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234815
"urn:lsid:marinespecies.org:taxname:234816","urn:lsid:marinespecies.org:taxname:234816","Bathydraco marri","Bathydraco marri","Actinopteri","Perciformes","Bathydraconidae","Bathydraco","accepted",234816
"urn:lsid:marinespecies.org:taxname:234817","urn:lsid:marinespecies.org:taxname:234817","Artedidraco shackletoni","Artedidraco shackletoni","Actinopteri","Perciformes","Artedidraconidae","Artedidraco","accepted",234817
"urn:lsid:marinespecies.org:taxname:234818","urn:lsid:marinespecies.org:taxname:234818","Careproctus polarsterni","Careproctus polarsterni","Actinopteri","Perciformes","Liparidae","Careproctus","accepted",234818
"urn:lsid:marinespecies.org:taxname:234821","urn:lsid:marinespecies.org:taxname:234821","Gymnoscopelus nicholsi","Gymnoscopelus nicholsi","Actinopteri","Myctophiformes","Myctophidae","Gymnoscopelus","accepted",234821
"urn:lsid:marinespecies.org:taxname:234822","urn:lsid:marinespecies.org:taxname:234822","Pogonophryne platypogon","Pogonophryne platypogon","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234822
"urn:lsid:marinespecies.org:taxname:234823","urn:lsid:marinespecies.org:taxname:234823","Cynomacrurus piriei","Cynomacrurus piriei","Actinopteri","Gadiformes","Macrouridae","Cynomacrurus","accepted",234823
"urn:lsid:marinespecies.org:taxname:234824","urn:lsid:marinespecies.org:taxname:234824","Muraenolepis orangiensis","Muraenolepis orangiensis","Actinopteri","Gadiformes","Muraenolepididae","Muraenolepis","accepted",234824
"urn:lsid:marinespecies.org:taxname:234825","urn:lsid:marinespecies.org:taxname:234825","Harpagifer antarcticus","Harpagifer antarcticus","Actinopteri","Perciformes","Harpagiferidae","Harpagifer","accepted",234825
"urn:lsid:marinespecies.org:taxname:234826","urn:lsid:marinespecies.org:taxname:234826","Pogonophryne barsukovi","Pogonophryne barsukovi","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234826
"urn:lsid:marinespecies.org:taxname:234827","urn:lsid:marinespecies.org:taxname:234827","Anotopterus vorax","Anotopterus vorax","Actinopteri","Aulopiformes","Anotopteridae","Anotopterus","accepted",234827
"urn:lsid:marinespecies.org:taxname:234828","urn:lsid:marinespecies.org:taxname:234828","Trematomus loennbergii","Trematomus loennbergii","Actinopteri","Perciformes","Nototheniidae","Trematomus","accepted",234828
"urn:lsid:marinespecies.org:taxname:234829","urn:lsid:marinespecies.org:taxname:234829","Stomias gracilis","Stomias gracilis","Actinopteri","Stomiiformes","Stomiidae","Stomias","accepted",234829
"urn:lsid:marinespecies.org:taxname:234830","urn:lsid:marinespecies.org:taxname:234830","Paraliparis cerasinus","Paraliparis cerasinus","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234830
"urn:lsid:marinespecies.org:taxname:234831","urn:lsid:marinespecies.org:taxname:234831","Macrourus holotrachys","Macrourus holotrachys","Actinopteri","Gadiformes","Macrouridae","Macrourus","accepted",234831
"urn:lsid:marinespecies.org:taxname:234832","urn:lsid:marinespecies.org:taxname:234832","Pogonophryne cerebropogon","Pogonophryne cerebropogon","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234832
"urn:lsid:marinespecies.org:taxname:234833","urn:lsid:marinespecies.org:taxname:234833","Guttigadus kongi","Guttigadus kongi","Actinopteri","Gadiformes","Moridae","Guttigadus","accepted",234833
"urn:lsid:marinespecies.org:taxname:234834","urn:lsid:marinespecies.org:taxname:234834","Cygnodraco mawsoni","Cygnodraco mawsoni","Actinopteri","Perciformes","Bathydraconidae","Cygnodraco","accepted",234834
"urn:lsid:marinespecies.org:taxname:234835","urn:lsid:marinespecies.org:taxname:234835","Coryphaenoides fernandezianus","Coryphaenoides fernandezianus","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","accepted",234835
"urn:lsid:marinespecies.org:taxname:234836","urn:lsid:marinespecies.org:taxname:234836","Dissostichus mawsoni","Dissostichus mawsoni","Actinopteri","Perciformes","Nototheniidae","Dissostichus","accepted",234836
"urn:lsid:marinespecies.org:taxname:234837","urn:lsid:marinespecies.org:taxname:234837","Pogonophryne scotti","Pogonophryne scotti","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234837
"urn:lsid:marinespecies.org:taxname:234838","urn:lsid:marinespecies.org:taxname:234838","Pogonophryne lanceobarbata","Pogonophryne lanceobarbata","Actinopteri","Perciformes","Artedidraconidae","Pogonophryne","accepted",234838
"urn:lsid:marinespecies.org:taxname:234839","urn:lsid:marinespecies.org:taxname:234839","Protomyctophum parallelum","Protomyctophum parallelum","Actinopteri","Myctophiformes","Myctophidae","Protomyctophum","accepted",234839
"urn:lsid:marinespecies.org:taxname:234840","urn:lsid:marinespecies.org:taxname:234840","Notothenia rossii","Notothenia rossii","Actinopteri","Perciformes","Nototheniidae","Notothenia","accepted",234840
"urn:lsid:marinespecies.org:taxname:234841","urn:lsid:marinespecies.org:taxname:234841","Paraliparis leucoglossus","Paraliparis leucoglossus","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234841
"urn:lsid:marinespecies.org:taxname:234842","urn:lsid:marinespecies.org:taxname:234842","Paraliparis monoporus","Paraliparis monoporus","Actinopteri","Perciformes","Liparidae","Paraliparis","accepted",234842
"urn:lsid:marinespecies.org:taxname:236126","urn:lsid:marinespecies.org:taxname:236126","Abyssobrotula galatheae","Abyssobrotula galatheae","Actinopteri","Ophidiiformes","Ophidiidae","Abyssobrotula","accepted",236126
"urn:lsid:marinespecies.org:taxname:236135","urn:lsid:marinespecies.org:taxname:236135","Albatrossia pectoralis","Albatrossia pectoralis","Actinopteri","Gadiformes","Macrouridae","Albatrossia","accepted",236135
"urn:lsid:marinespecies.org:taxname:236454","urn:lsid:marinespecies.org:taxname:236454","Paralepis speciosa","Paralepis speciosa","Actinopteri","Aulopiformes","Paralepididae","Paralepis","accepted",236454
"urn:lsid:marinespecies.org:taxname:236466","urn:lsid:marinespecies.org:taxname:236466","Eutelichthys leptochirus","Eutelichthys leptochirus","Actinopteri","Perciformes","Liparidae","Eutelichthys","accepted",236466
"urn:lsid:marinespecies.org:taxname:236485","urn:lsid:marinespecies.org:taxname:236485","Pinguipes brasilianus","Pinguipes brasilianus","Actinopteri","Perciformes","Pinguipedidae","Pinguipes","accepted",236485
"urn:lsid:marinespecies.org:taxname:236486","urn:lsid:marinespecies.org:taxname:236486","Hypleurochilus bananensis","Hypleurochilus bananensis","Actinopteri","Blenniiformes","Blenniidae","Hypleurochilus","accepted",236486
"urn:lsid:marinespecies.org:taxname:236488","urn:lsid:marinespecies.org:taxname:236488","Zeugopterus regius","Zeugopterus regius","Actinopteri","Pleuronectiformes","Scophthalmidae","Zeugopterus","accepted",236488
"urn:lsid:marinespecies.org:taxname:236490","urn:lsid:marinespecies.org:taxname:236490","Pegusa impar","Pegusa impar","Actinopteri","Pleuronectiformes","Soleidae","Pegusa","accepted",236490
"urn:lsid:marinespecies.org:taxname:236492","urn:lsid:marinespecies.org:taxname:236492","Synapturichthys kleinii","Synapturichthys kleinii","Actinopteri","Pleuronectiformes","Soleidae","Synapturichthys","accepted",236492
"urn:lsid:marinespecies.org:taxname:238217","urn:lsid:marinespecies.org:taxname:238217","Gigantactis ios","Gigantactis ios","Actinopteri","Lophiiformes","Gigantactinidae","Gigantactis","accepted",238217
"urn:lsid:marinespecies.org:taxname:238343","urn:lsid:marinespecies.org:taxname:238343","Acanthostracion guineense","Acanthostracion guineense","Actinopteri","Tetraodontiformes","Ostraciidae","Acanthostracion","accepted",238343
"urn:lsid:marinespecies.org:taxname:238344","urn:lsid:marinespecies.org:taxname:238344","Acipenser persicus","Acipenser persicus","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",238344
"urn:lsid:marinespecies.org:taxname:238345","urn:lsid:marinespecies.org:taxname:238345","Acipenser transmontanus","Acipenser transmontanus","Actinopteri","Acipenseriformes","Acipenseridae","Acipenser","accepted",238345
"urn:lsid:marinespecies.org:taxname:240717","urn:lsid:marinespecies.org:taxname:240717","Hypsurus caryi","Hypsurus caryi","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Hypsurus","accepted",240717
"urn:lsid:marinespecies.org:taxname:240721","urn:lsid:marinespecies.org:taxname:240721","Brachyistius frenatus","Brachyistius frenatus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Brachyistius","accepted",240721
"urn:lsid:marinespecies.org:taxname:240723","urn:lsid:marinespecies.org:taxname:240723","Lethops connectens","Lethops connectens","Actinopteri","Gobiiformes","Gobiidae","Lethops","accepted",240723
"urn:lsid:marinespecies.org:taxname:240727","urn:lsid:marinespecies.org:taxname:240727","Oxyjulis californica","Oxyjulis californica","Actinopteri","Eupercaria incertae sedis","Labridae","Oxyjulis","accepted",240727
"urn:lsid:marinespecies.org:taxname:240730","urn:lsid:marinespecies.org:taxname:240730","Phanerodon furcatus","Phanerodon furcatus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Phanerodon","accepted",240730
"urn:lsid:marinespecies.org:taxname:240732","urn:lsid:marinespecies.org:taxname:240732","Hexagrammos decagrammus","Hexagrammos decagrammus","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",240732
"urn:lsid:marinespecies.org:taxname:240735","urn:lsid:marinespecies.org:taxname:240735","Hexagrammos lagocephalus","Hexagrammos lagocephalus","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",240735
"urn:lsid:marinespecies.org:taxname:240737","urn:lsid:marinespecies.org:taxname:240737","Sebastes chrysomelas","Sebastes chrysomelas","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",240737
"urn:lsid:marinespecies.org:taxname:240740","urn:lsid:marinespecies.org:taxname:240740","Embiotoca lateralis","Embiotoca lateralis","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","accepted",240740
"urn:lsid:marinespecies.org:taxname:240743","urn:lsid:marinespecies.org:taxname:240743","Oxylebius pictus","Oxylebius pictus","Actinopteri","Perciformes","Hexagrammidae","Oxylebius","accepted",240743
"urn:lsid:marinespecies.org:taxname:240745","urn:lsid:marinespecies.org:taxname:240745","Ophiodon elongatus","Ophiodon elongatus","Actinopteri","Perciformes","Hexagrammidae","Ophiodon","accepted",240745
"urn:lsid:marinespecies.org:taxname:240746","urn:lsid:marinespecies.org:taxname:240746","Embiotoca jacksoni","Embiotoca jacksoni","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","accepted",240746
"urn:lsid:marinespecies.org:taxname:241247","urn:lsid:marinespecies.org:taxname:241247","Apogon axillaris","Apogon axillaris","Actinopteri","Kurtiformes","Apogonidae","Apogon","accepted",241247
"urn:lsid:marinespecies.org:taxname:242598","urn:lsid:marinespecies.org:taxname:242598","Enhydra lutris","Enhydra lutris","Mammalia","Carnivora","Mustelidae","Enhydra","accepted",242598
"urn:lsid:marinespecies.org:taxname:242606","urn:lsid:marinespecies.org:taxname:242606","Berardius arnuxii","Berardius arnuxii","Mammalia","Cetartiodactyla","Ziphiidae","Berardius","accepted",242606
"urn:lsid:marinespecies.org:taxname:242608","urn:lsid:marinespecies.org:taxname:242608","Berardius bairdii","Berardius bairdii","Mammalia","Cetartiodactyla","Ziphiidae","Berardius","accepted",242608
"urn:lsid:marinespecies.org:taxname:249703","urn:lsid:marinespecies.org:taxname:249703","Acantholumpenus mackayi","Acantholumpenus mackayi","Actinopteri","Perciformes","Stichaeidae","Acantholumpenus","accepted",249703
"urn:lsid:marinespecies.org:taxname:254299","urn:lsid:marinespecies.org:taxname:254299","Aptocyclus ventricosus","Aptocyclus ventricosus","Actinopteri","Perciformes","Cyclopteridae","Aptocyclus","accepted",254299
"urn:lsid:marinespecies.org:taxname:254308","urn:lsid:marinespecies.org:taxname:254308","Brachyramphus marmoratus","Brachyramphus marmoratus","Aves","Charadriiformes","Alcidae","Brachyramphus","accepted",254308
"urn:lsid:marinespecies.org:taxname:254309","urn:lsid:marinespecies.org:taxname:254309","Brachyramphus perdix","Brachyramphus perdix","Aves","Charadriiformes","Alcidae","Brachyramphus","accepted",254309
"urn:lsid:marinespecies.org:taxname:254310","urn:lsid:marinespecies.org:taxname:254310","Brachyramphus brevirostris","Brachyramphus brevirostris","Aves","Charadriiformes","Alcidae","Brachyramphus","accepted",254310
"urn:lsid:marinespecies.org:taxname:254345","urn:lsid:marinespecies.org:taxname:254345","Leptocottus armatus","Leptocottus armatus","Actinopteri","Perciformes","Cottidae","Leptocottus","accepted",254345
"urn:lsid:marinespecies.org:taxname:254347","urn:lsid:marinespecies.org:taxname:254347","Lethotremus awae","Lethotremus awae","Actinopteri","Perciformes","Cyclopteridae","Lethotremus","accepted",254347
"urn:lsid:marinespecies.org:taxname:254348","urn:lsid:marinespecies.org:taxname:254348","Lethotremus muticus","Lethotremus muticus","Actinopteri","Perciformes","Cyclopteridae","Lethotremus","accepted",254348
"urn:lsid:marinespecies.org:taxname:254351","urn:lsid:marinespecies.org:taxname:254351","Lumpenella longirostris","Lumpenella longirostris","Actinopteri","Perciformes","Stichaeidae","Lumpenella","accepted",254351
"urn:lsid:marinespecies.org:taxname:254353","urn:lsid:marinespecies.org:taxname:254353","Zaprora silenus","Zaprora silenus","Actinopteri","Perciformes","Zaproridae","Zaprora","accepted",254353
"urn:lsid:marinespecies.org:taxname:254355","urn:lsid:marinespecies.org:taxname:254355","Trichocottus brashnikovi","Trichocottus brashnikovi","Actinopteri","Perciformes","Cottidae","Trichocottus","accepted",254355
"urn:lsid:marinespecies.org:taxname:254363","urn:lsid:marinespecies.org:taxname:254363","Stenobrachius leucopsarus","Stenobrachius leucopsarus","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","accepted",254363
"urn:lsid:marinespecies.org:taxname:254364","urn:lsid:marinespecies.org:taxname:254364","Stenobrachius nannochir","Stenobrachius nannochir","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","accepted",254364
"urn:lsid:marinespecies.org:taxname:254366","urn:lsid:marinespecies.org:taxname:254366","Stellerina xyosterna","Stellerina xyosterna","Actinopteri","Perciformes","Agonidae","Stellerina","accepted",254366
"urn:lsid:marinespecies.org:taxname:254370","urn:lsid:marinespecies.org:taxname:254370","Scytalina cerdale","Scytalina cerdale","Actinopteri","Perciformes","Scytalinidae","Scytalina","accepted",254370
"urn:lsid:marinespecies.org:taxname:254374","urn:lsid:marinespecies.org:taxname:254374","Sarritor frenatus","Sarritor frenatus","Actinopteri","Perciformes","Agonidae","Sarritor","accepted",254374
"urn:lsid:marinespecies.org:taxname:254375","urn:lsid:marinespecies.org:taxname:254375","Sarritor knipowitschi","Sarritor knipowitschi","Actinopteri","Perciformes","Agonidae","Sarritor","accepted",254375
"urn:lsid:marinespecies.org:taxname:254376","urn:lsid:marinespecies.org:taxname:254376","Sarritor leptorhynchus","Sarritor leptorhynchus","Actinopteri","Perciformes","Agonidae","Sarritor","accepted",254376
"urn:lsid:marinespecies.org:taxname:254380","urn:lsid:marinespecies.org:taxname:254380","Puzanovia rubra","Puzanovia rubra","Actinopteri","Perciformes","Zoarcidae","Puzanovia","accepted",254380
"urn:lsid:marinespecies.org:taxname:254381","urn:lsid:marinespecies.org:taxname:254381","Puzanovia virgata","Puzanovia virgata","Actinopteri","Perciformes","Zoarcidae","Puzanovia","accepted",254381
"urn:lsid:marinespecies.org:taxname:254383","urn:lsid:marinespecies.org:taxname:254383","Porocottus mednius","Porocottus mednius","Actinopteri","Perciformes","Cottidae","Porocottus","accepted",254383
"urn:lsid:marinespecies.org:taxname:254385","urn:lsid:marinespecies.org:taxname:254385","Poroclinus rothrocki","Poroclinus rothrocki","Actinopteri","Perciformes","Stichaeidae","Poroclinus","accepted",254385
"urn:lsid:marinespecies.org:taxname:254389","urn:lsid:marinespecies.org:taxname:254389","Percis japonica","Percis japonica","Actinopteri","Perciformes","Agonidae","Percis","accepted",254389
"urn:lsid:marinespecies.org:taxname:254390","urn:lsid:marinespecies.org:taxname:254390","Percis matsuii","Percis matsuii","Actinopteri","Perciformes","Agonidae","Percis","accepted",254390
"urn:lsid:marinespecies.org:taxname:254393","urn:lsid:marinespecies.org:taxname:254393","Parophrys vetulus","Parophrys vetulus","Actinopteri","Pleuronectiformes","Pleuronectidae","Parophrys","accepted",254393
"urn:lsid:marinespecies.org:taxname:254396","urn:lsid:marinespecies.org:taxname:254396","Pallasina barbata","Pallasina barbata","Actinopteri","Perciformes","Agonidae","Pallasina","accepted",254396
"urn:lsid:marinespecies.org:taxname:254398","urn:lsid:marinespecies.org:taxname:254398","Occella dodecaedron","Occella dodecaedron","Actinopteri","Perciformes","Agonidae","Occella","accepted",254398
"urn:lsid:marinespecies.org:taxname:254401","urn:lsid:marinespecies.org:taxname:254401","Nautichthys robustus","Nautichthys robustus",NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","accepted",254401
"urn:lsid:marinespecies.org:taxname:254403","urn:lsid:marinespecies.org:taxname:254403","Microcottus matuaensis","Microcottus matuaensis","Actinopteri","Perciformes","Cottidae","Microcottus","accepted",254403
"urn:lsid:marinespecies.org:taxname:254404","urn:lsid:marinespecies.org:taxname:254404","Microcottus sellaris","Microcottus sellaris","Actinopteri","Perciformes","Cottidae","Microcottus","accepted",254404
"urn:lsid:marinespecies.org:taxname:254406","urn:lsid:marinespecies.org:taxname:254406","Malacocottus zonurus","Malacocottus zonurus","Actinopteri","Perciformes","Psychrolutidae","Malacocottus","accepted",254406
"urn:lsid:marinespecies.org:taxname:254411","urn:lsid:marinespecies.org:taxname:254411","Megalocottus platycephalus","Megalocottus platycephalus","Actinopteri","Perciformes","Cottidae","Megalocottus","accepted",254411
"urn:lsid:marinespecies.org:taxname:254501","urn:lsid:marinespecies.org:taxname:254501","Podothecus accipenserinus","Podothecus accipenserinus","Actinopteri","Perciformes","Agonidae","Podothecus","accepted",254501
"urn:lsid:marinespecies.org:taxname:254503","urn:lsid:marinespecies.org:taxname:254503","Bathyagonus alascanus","Bathyagonus alascanus","Actinopteri","Perciformes","Agonidae","Bathyagonus","accepted",254503
"urn:lsid:marinespecies.org:taxname:254504","urn:lsid:marinespecies.org:taxname:254504","Bathyagonus infraspinatus","Bathyagonus infraspinatus","Actinopteri","Perciformes","Agonidae","Bathyagonus","accepted",254504
"urn:lsid:marinespecies.org:taxname:254505","urn:lsid:marinespecies.org:taxname:254505","Bathyagonus nigripinnis","Bathyagonus nigripinnis","Actinopteri","Perciformes","Agonidae","Bathyagonus","accepted",254505
"urn:lsid:marinespecies.org:taxname:254506","urn:lsid:marinespecies.org:taxname:254506","Bathyagonus pentacanthus","Bathyagonus pentacanthus","Actinopteri","Perciformes","Agonidae","Bathyagonus","accepted",254506
"urn:lsid:marinespecies.org:taxname:254507","urn:lsid:marinespecies.org:taxname:254507","Chesnonia verrucosa","Chesnonia verrucosa","Actinopteri","Perciformes","Agonidae","Chesnonia","accepted",254507
"urn:lsid:marinespecies.org:taxname:254508","urn:lsid:marinespecies.org:taxname:254508","Hypsagonus quadricornis","Hypsagonus quadricornis","Actinopteri","Perciformes","Agonidae","Hypsagonus","accepted",254508
"urn:lsid:marinespecies.org:taxname:254509","urn:lsid:marinespecies.org:taxname:254509","Podothecus veternus","Podothecus veternus","Actinopteri","Perciformes","Agonidae","Podothecus","accepted",254509
